distance,contrast,probe,eye,individual
365,3.2706,lens3_191,LE2,191_22
370,3.148333333,lens3_191,LE2,191_22
375,2.989466667,lens3_191,LE2,191_22
380,2.9032,lens3_191,LE2,191_22
385,2.8143,lens3_191,LE2,191_22
390,2.7195,lens3_191,LE2,191_22
395,2.6247,lens3_191,LE2,191_22
400,2.619233333,lens3_191,LE2,191_22
405,2.596733333,lens3_191,LE2,191_22
410,2.570633333,lens3_191,LE2,191_22
415,2.508966667,lens3_191,LE2,191_22
420,2.4674,lens3_191,LE2,191_22
425,2.4002,lens3_191,LE2,191_22
430,2.4055,lens3_191,LE2,191_22
435,2.42,lens3_191,LE2,191_22
440,2.430333333,lens3_191,LE2,191_22
445,2.427133333,lens3_191,LE2,191_22
450,2.439133333,lens3_191,LE2,191_22
455,2.412,lens3_191,LE2,191_22
460,2.377933333,lens3_191,LE2,191_22
465,2.372166667,lens3_191,LE2,191_22
470,2.331333333,lens3_191,LE2,191_22
475,2.290166667,lens3_191,LE2,191_22
480,2.260233333,lens3_191,LE2,191_22
485,2.216266667,lens3_191,LE2,191_22
490,2.1879,lens3_191,LE2,191_22
495,2.163766667,lens3_191,LE2,191_22
500,2.127633333,lens3_191,LE2,191_22
505,2.121366667,lens3_191,LE2,191_22
510,2.073,lens3_191,LE2,191_22
515,2.0399,lens3_191,LE2,191_22
520,1.998,lens3_191,LE2,191_22
525,1.938166667,lens3_191,LE2,191_22
530,1.897266667,lens3_191,LE2,191_22
535,1.862366667,lens3_191,LE2,191_22
540,1.8322,lens3_191,LE2,191_22
545,1.802766667,lens3_191,LE2,191_22
550,1.7817,lens3_191,LE2,191_22
555,1.759566667,lens3_191,LE2,191_22
560,1.734766667,lens3_191,LE2,191_22
565,1.7305,lens3_191,LE2,191_22
570,1.696366667,lens3_191,LE2,191_22
575,1.677,lens3_191,LE2,191_22
580,1.6632,lens3_191,LE2,191_22
585,1.646033333,lens3_191,LE2,191_22
590,1.637833333,lens3_191,LE2,191_22
595,1.638933333,lens3_191,LE2,191_22
600,1.6239,lens3_191,LE2,191_22
605,1.616466667,lens3_191,LE2,191_22
610,1.584133333,lens3_191,LE2,191_22
615,1.5689,lens3_191,LE2,191_22
620,1.543433333,lens3_191,LE2,191_22
625,1.526,lens3_191,LE2,191_22
630,1.517966667,lens3_191,LE2,191_22
635,1.496,lens3_191,LE2,191_22
640,1.4821,lens3_191,LE2,191_22
645,1.475633333,lens3_191,LE2,191_22
650,1.4569,lens3_191,LE2,191_22
655,1.448233333,lens3_191,LE2,191_22
660,1.423933333,lens3_191,LE2,191_22
665,1.426966667,lens3_191,LE2,191_22
670,1.396133333,lens3_191,LE2,191_22
675,1.390233333,lens3_191,LE2,191_22
185,1.6002,lens3_191,RE1,191_22
190,1.642133333,lens3_191,RE1,191_22
195,1.679133333,lens3_191,RE1,191_22
200,1.690566667,lens3_191,RE1,191_22
205,1.709566667,lens3_191,RE1,191_22
210,1.735133333,lens3_191,RE1,191_22
215,1.7725,lens3_191,RE1,191_22
220,1.808066667,lens3_191,RE1,191_22
225,1.831033333,lens3_191,RE1,191_22
230,1.8493,lens3_191,RE1,191_22
235,1.882366667,lens3_191,RE1,191_22
240,1.918266667,lens3_191,RE1,191_22
245,1.9532,lens3_191,RE1,191_22
250,1.989366667,lens3_191,RE1,191_22
255,1.996733333,lens3_191,RE1,191_22
260,2.016866667,lens3_191,RE1,191_22
265,1.994166667,lens3_191,RE1,191_22
270,1.9943,lens3_191,RE1,191_22
275,1.968266667,lens3_191,RE1,191_22
280,1.960266667,lens3_191,RE1,191_22
285,1.9462,lens3_191,RE1,191_22
290,1.9293,lens3_191,RE1,191_22
295,1.919266667,lens3_191,RE1,191_22
300,1.927166667,lens3_191,RE1,191_22
305,1.954766667,lens3_191,RE1,191_22
310,1.9941,lens3_191,RE1,191_22
315,2.020333333,lens3_191,RE1,191_22
320,2.024533333,lens3_191,RE1,191_22
325,2.0277,lens3_191,RE1,191_22
330,2.060033333,lens3_191,RE1,191_22
335,2.080166667,lens3_191,RE1,191_22
340,2.1045,lens3_191,RE1,191_22
345,2.147133333,lens3_191,RE1,191_22
350,2.198233333,lens3_191,RE1,191_22
355,2.253266667,lens3_191,RE1,191_22
360,2.337666667,lens3_191,RE1,191_22
365,2.409766667,lens3_191,RE1,191_22
370,2.422133333,lens3_191,RE1,191_22
375,2.404833333,lens3_191,RE1,191_22
380,2.3586,lens3_191,RE1,191_22
385,2.2777,lens3_191,RE1,191_22
390,2.171933333,lens3_191,RE1,191_22
395,2.0857,lens3_191,RE1,191_22
400,2.143066667,lens3_191,RE1,191_22
405,2.209633333,lens3_191,RE1,191_22
410,2.283133333,lens3_191,RE1,191_22
415,2.318233333,lens3_191,RE1,191_22
420,2.342733333,lens3_191,RE1,191_22
425,2.314033333,lens3_191,RE1,191_22
430,2.275666667,lens3_191,RE1,191_22
435,2.221266667,lens3_191,RE1,191_22
440,2.171766667,lens3_191,RE1,191_22
445,2.163233333,lens3_191,RE1,191_22
450,2.130066667,lens3_191,RE1,191_22
455,2.103833333,lens3_191,RE1,191_22
460,2.1074,lens3_191,RE1,191_22
465,2.115233333,lens3_191,RE1,191_22
470,2.121733333,lens3_191,RE1,191_22
475,2.131133333,lens3_191,RE1,191_22
480,2.122433333,lens3_191,RE1,191_22
485,2.132566667,lens3_191,RE1,191_22
490,2.116133333,lens3_191,RE1,191_22
495,2.0863,lens3_191,RE1,191_22
500,2.059,lens3_191,RE1,191_22
505,1.9984,lens3_191,RE1,191_22
510,1.967633333,lens3_191,RE1,191_22
515,1.926066667,lens3_191,RE1,191_22
520,1.8891,lens3_191,RE1,191_22
525,1.859733333,lens3_191,RE1,191_22
530,1.834733333,lens3_191,RE1,191_22
535,1.803633333,lens3_191,RE1,191_22
540,1.773766667,lens3_191,RE1,191_22
545,1.754166667,lens3_191,RE1,191_22
550,1.750533333,lens3_191,RE1,191_22
555,1.736266667,lens3_191,RE1,191_22
560,1.726,lens3_191,RE1,191_22
565,1.705466667,lens3_191,RE1,191_22
570,1.681,lens3_191,RE1,191_22
575,1.661933333,lens3_191,RE1,191_22
580,1.6231,lens3_191,RE1,191_22
585,1.6284,lens3_191,RE1,191_22
590,1.615733333,lens3_191,RE1,191_22
595,1.607366667,lens3_191,RE1,191_22
600,1.585133333,lens3_191,RE1,191_22
605,1.569033333,lens3_191,RE1,191_22
610,1.561233333,lens3_191,RE1,191_22
615,1.551766667,lens3_191,RE1,191_22
620,1.5355,lens3_191,RE1,191_22
625,1.527433333,lens3_191,RE1,191_22
630,1.524233333,lens3_191,RE1,191_22
635,1.523333333,lens3_191,RE1,191_22
640,1.5075,lens3_191,RE1,191_22
645,1.505233333,lens3_191,RE1,191_22
650,1.492066667,lens3_191,RE1,191_22
655,1.473333333,lens3_191,RE1,191_22
660,1.459466667,lens3_191,RE1,191_22
665,1.447333333,lens3_191,RE1,191_22
670,1.438266667,lens3_191,RE1,191_22
675,1.4377,lens3_191,RE1,191_22
185,1.9273,lens3_191,RE2,191_22
190,1.960666667,lens3_191,RE2,191_22
195,1.983366667,lens3_191,RE2,191_22
200,2.030833333,lens3_191,RE2,191_22
205,2.086933333,lens3_191,RE2,191_22
210,2.1061,lens3_191,RE2,191_22
215,2.129833333,lens3_191,RE2,191_22
220,2.1551,lens3_191,RE2,191_22
225,2.1591,lens3_191,RE2,191_22
230,2.2007,lens3_191,RE2,191_22
235,2.237,lens3_191,RE2,191_22
240,2.261966667,lens3_191,RE2,191_22
245,2.267133333,lens3_191,RE2,191_22
250,2.2755,lens3_191,RE2,191_22
255,2.303333333,lens3_191,RE2,191_22
260,2.307166667,lens3_191,RE2,191_22
265,2.337233333,lens3_191,RE2,191_22
270,2.361733333,lens3_191,RE2,191_22
275,2.387266667,lens3_191,RE2,191_22
280,2.456333333,lens3_191,RE2,191_22
285,2.483033333,lens3_191,RE2,191_22
290,2.5017,lens3_191,RE2,191_22
295,2.500533333,lens3_191,RE2,191_22
300,2.471866667,lens3_191,RE2,191_22
305,2.452266667,lens3_191,RE2,191_22
310,2.4415,lens3_191,RE2,191_22
315,2.431766667,lens3_191,RE2,191_22
320,2.5005,lens3_191,RE2,191_22
325,2.5759,lens3_191,RE2,191_22
330,2.6025,lens3_191,RE2,191_22
335,2.596633333,lens3_191,RE2,191_22
340,2.5303,lens3_191,RE2,191_22
345,2.4516,lens3_191,RE2,191_22
350,2.3778,lens3_191,RE2,191_22
355,2.420266667,lens3_191,RE2,191_22
360,2.539566667,lens3_191,RE2,191_22
365,2.606,lens3_191,RE2,191_22
370,2.703966667,lens3_191,RE2,191_22
375,2.757266667,lens3_191,RE2,191_22
380,2.781433333,lens3_191,RE2,191_22
385,2.798566667,lens3_191,RE2,191_22
390,2.774,lens3_191,RE2,191_22
395,2.711733333,lens3_191,RE2,191_22
400,2.6462,lens3_191,RE2,191_22
405,2.5905,lens3_191,RE2,191_22
410,2.528233333,lens3_191,RE2,191_22
415,2.4423,lens3_191,RE2,191_22
420,2.416166667,lens3_191,RE2,191_22
425,2.373233333,lens3_191,RE2,191_22
430,2.328233333,lens3_191,RE2,191_22
435,2.2854,lens3_191,RE2,191_22
440,2.231433333,lens3_191,RE2,191_22
445,2.1993,lens3_191,RE2,191_22
450,2.1442,lens3_191,RE2,191_22
455,2.120866667,lens3_191,RE2,191_22
460,2.109866667,lens3_191,RE2,191_22
465,2.067866667,lens3_191,RE2,191_22
470,2.048733333,lens3_191,RE2,191_22
475,2.021766667,lens3_191,RE2,191_22
480,1.9916,lens3_191,RE2,191_22
485,1.952,lens3_191,RE2,191_22
490,1.9585,lens3_191,RE2,191_22
495,1.932966667,lens3_191,RE2,191_22
500,1.9063,lens3_191,RE2,191_22
505,1.8885,lens3_191,RE2,191_22
510,1.867066667,lens3_191,RE2,191_22
515,1.8602,lens3_191,RE2,191_22
520,1.8249,lens3_191,RE2,191_22
525,1.802233333,lens3_191,RE2,191_22
530,1.774133333,lens3_191,RE2,191_22
535,1.736033333,lens3_191,RE2,191_22
540,1.728966667,lens3_191,RE2,191_22
545,1.6858,lens3_191,RE2,191_22
550,1.676833333,lens3_191,RE2,191_22
555,1.656033333,lens3_191,RE2,191_22
560,1.643466667,lens3_191,RE2,191_22
565,1.632933333,lens3_191,RE2,191_22
570,1.606166667,lens3_191,RE2,191_22
575,1.590966667,lens3_191,RE2,191_22
580,1.565266667,lens3_191,RE2,191_22
585,1.572466667,lens3_191,RE2,191_22
590,1.5427,lens3_191,RE2,191_22
595,1.544766667,lens3_191,RE2,191_22
600,1.522466667,lens3_191,RE2,191_22
605,1.502233333,lens3_191,RE2,191_22
610,1.494133333,lens3_191,RE2,191_22
615,1.482233333,lens3_191,RE2,191_22
620,1.464533333,lens3_191,RE2,191_22
625,1.4554,lens3_191,RE2,191_22
630,1.441933333,lens3_191,RE2,191_22
635,1.435866667,lens3_191,RE2,191_22
640,1.418733333,lens3_191,RE2,191_22
645,1.405866667,lens3_191,RE2,191_22
650,1.391866667,lens3_191,RE2,191_22
655,1.380133333,lens3_191,RE2,191_22
660,1.362166667,lens3_191,RE2,191_22
665,1.347033333,lens3_191,RE2,191_22
670,1.349066667,lens3_191,RE2,191_22
675,1.3256,lens3_191,RE2,191_22
185,1.6897,lens3_191,LE1,191_23
190,1.723066667,lens3_191,LE1,191_23
195,1.781733333,lens3_191,LE1,191_23
200,1.8349,lens3_191,LE1,191_23
205,1.8534,lens3_191,LE1,191_23
210,1.875566667,lens3_191,LE1,191_23
215,1.8885,lens3_191,LE1,191_23
220,1.908733333,lens3_191,LE1,191_23
225,1.9276,lens3_191,LE1,191_23
230,1.958433333,lens3_191,LE1,191_23
235,1.985033333,lens3_191,LE1,191_23
240,2.011766667,lens3_191,LE1,191_23
245,2.064533333,lens3_191,LE1,191_23
250,2.093466667,lens3_191,LE1,191_23
255,2.121233333,lens3_191,LE1,191_23
260,2.154366667,lens3_191,LE1,191_23
265,2.169333333,lens3_191,LE1,191_23
270,2.176166667,lens3_191,LE1,191_23
275,2.201666667,lens3_191,LE1,191_23
280,2.197733333,lens3_191,LE1,191_23
285,2.205766667,lens3_191,LE1,191_23
290,2.230733333,lens3_191,LE1,191_23
295,2.261033333,lens3_191,LE1,191_23
300,2.245766667,lens3_191,LE1,191_23
305,2.245433333,lens3_191,LE1,191_23
310,2.218833333,lens3_191,LE1,191_23
315,2.203933333,lens3_191,LE1,191_23
320,2.208333333,lens3_191,LE1,191_23
325,2.208066667,lens3_191,LE1,191_23
330,2.200033333,lens3_191,LE1,191_23
335,2.265666667,lens3_191,LE1,191_23
340,2.345833333,lens3_191,LE1,191_23
345,2.445533333,lens3_191,LE1,191_23
350,2.5164,lens3_191,LE1,191_23
355,2.5565,lens3_191,LE1,191_23
360,2.554733333,lens3_191,LE1,191_23
365,2.513966667,lens3_191,LE1,191_23
370,2.460433333,lens3_191,LE1,191_23
375,2.4175,lens3_191,LE1,191_23
380,2.381266667,lens3_191,LE1,191_23
385,2.3291,lens3_191,LE1,191_23
390,2.259466667,lens3_191,LE1,191_23
395,2.211966667,lens3_191,LE1,191_23
400,2.202866667,lens3_191,LE1,191_23
405,2.249233333,lens3_191,LE1,191_23
410,2.268533333,lens3_191,LE1,191_23
415,2.273933333,lens3_191,LE1,191_23
420,2.300066667,lens3_191,LE1,191_23
425,2.326266667,lens3_191,LE1,191_23
430,2.315433333,lens3_191,LE1,191_23
435,2.298533333,lens3_191,LE1,191_23
440,2.303833333,lens3_191,LE1,191_23
445,2.336633333,lens3_191,LE1,191_23
450,2.3937,lens3_191,LE1,191_23
455,2.422133333,lens3_191,LE1,191_23
460,2.4751,lens3_191,LE1,191_23
465,2.449366667,lens3_191,LE1,191_23
470,2.443266667,lens3_191,LE1,191_23
475,2.442766667,lens3_191,LE1,191_23
480,2.434966667,lens3_191,LE1,191_23
485,2.4258,lens3_191,LE1,191_23
490,2.3939,lens3_191,LE1,191_23
495,2.375466667,lens3_191,LE1,191_23
500,2.3192,lens3_191,LE1,191_23
505,2.263266667,lens3_191,LE1,191_23
510,2.197333333,lens3_191,LE1,191_23
515,2.1155,lens3_191,LE1,191_23
520,2.036233333,lens3_191,LE1,191_23
525,2.002466667,lens3_191,LE1,191_23
530,1.960366667,lens3_191,LE1,191_23
535,1.935966667,lens3_191,LE1,191_23
540,1.894533333,lens3_191,LE1,191_23
545,1.885333333,lens3_191,LE1,191_23
550,1.860033333,lens3_191,LE1,191_23
555,1.8372,lens3_191,LE1,191_23
560,1.818266667,lens3_191,LE1,191_23
565,1.7952,lens3_191,LE1,191_23
570,1.7943,lens3_191,LE1,191_23
575,1.787366667,lens3_191,LE1,191_23
580,1.771566667,lens3_191,LE1,191_23
585,1.764333333,lens3_191,LE1,191_23
590,1.753366667,lens3_191,LE1,191_23
595,1.741833333,lens3_191,LE1,191_23
600,1.733133333,lens3_191,LE1,191_23
605,1.7335,lens3_191,LE1,191_23
610,1.715466667,lens3_191,LE1,191_23
615,1.703033333,lens3_191,LE1,191_23
620,1.682833333,lens3_191,LE1,191_23
625,1.653233333,lens3_191,LE1,191_23
630,1.634733333,lens3_191,LE1,191_23
635,1.630566667,lens3_191,LE1,191_23
640,1.607933333,lens3_191,LE1,191_23
645,1.590566667,lens3_191,LE1,191_23
650,1.5636,lens3_191,LE1,191_23
655,1.5539,lens3_191,LE1,191_23
660,1.551866667,lens3_191,LE1,191_23
665,1.533133333,lens3_191,LE1,191_23
670,1.5337,lens3_191,LE1,191_23
675,1.509566667,lens3_191,LE1,191_23
185,2.2845,lens3_191,LE2,191_23
190,2.306033333,lens3_191,LE2,191_23
195,2.3565,lens3_191,LE2,191_23
200,2.381566667,lens3_191,LE2,191_23
205,2.428366667,lens3_191,LE2,191_23
210,2.471233333,lens3_191,LE2,191_23
215,2.502766667,lens3_191,LE2,191_23
220,2.550966667,lens3_191,LE2,191_23
225,2.579366667,lens3_191,LE2,191_23
230,2.578433333,lens3_191,LE2,191_23
235,2.594033333,lens3_191,LE2,191_23
240,2.5982,lens3_191,LE2,191_23
245,2.590433333,lens3_191,LE2,191_23
250,2.617533333,lens3_191,LE2,191_23
255,2.6964,lens3_191,LE2,191_23
260,2.737566667,lens3_191,LE2,191_23
265,2.817766667,lens3_191,LE2,191_23
270,2.876066667,lens3_191,LE2,191_23
275,2.9955,lens3_191,LE2,191_23
280,3.122866667,lens3_191,LE2,191_23
285,3.2379,lens3_191,LE2,191_23
290,3.2496,lens3_191,LE2,191_23
295,3.185666667,lens3_191,LE2,191_23
300,3.118666667,lens3_191,LE2,191_23
305,3.085466667,lens3_191,LE2,191_23
310,3.0972,lens3_191,LE2,191_23
315,3.203666667,lens3_191,LE2,191_23
320,3.3963,lens3_191,LE2,191_23
325,3.5331,lens3_191,LE2,191_23
330,3.623066667,lens3_191,LE2,191_23
335,3.708366667,lens3_191,LE2,191_23
340,3.811633333,lens3_191,LE2,191_23
345,3.852433333,lens3_191,LE2,191_23
350,3.907233333,lens3_191,LE2,191_23
355,3.9463,lens3_191,LE2,191_23
360,3.953133333,lens3_191,LE2,191_23
365,3.9601,lens3_191,LE2,191_23
370,3.956866667,lens3_191,LE2,191_23
375,3.9178,lens3_191,LE2,191_23
380,3.8331,lens3_191,LE2,191_23
385,3.703833333,lens3_191,LE2,191_23
390,3.562933333,lens3_191,LE2,191_23
395,3.398666667,lens3_191,LE2,191_23
400,3.192533333,lens3_191,LE2,191_23
405,3.062866667,lens3_191,LE2,191_23
410,2.942333333,lens3_191,LE2,191_23
415,2.880266667,lens3_191,LE2,191_23
420,2.8419,lens3_191,LE2,191_23
425,2.7991,lens3_191,LE2,191_23
430,2.7052,lens3_191,LE2,191_23
435,2.6803,lens3_191,LE2,191_23
440,2.607666667,lens3_191,LE2,191_23
445,2.546333333,lens3_191,LE2,191_23
450,2.4756,lens3_191,LE2,191_23
455,2.466833333,lens3_191,LE2,191_23
460,2.409166667,lens3_191,LE2,191_23
465,2.408966667,lens3_191,LE2,191_23
470,2.380566667,lens3_191,LE2,191_23
475,2.343766667,lens3_191,LE2,191_23
480,2.329866667,lens3_191,LE2,191_23
485,2.299,lens3_191,LE2,191_23
490,2.2545,lens3_191,LE2,191_23
495,2.222633333,lens3_191,LE2,191_23
500,2.203766667,lens3_191,LE2,191_23
505,2.1897,lens3_191,LE2,191_23
510,2.1773,lens3_191,LE2,191_23
515,2.157733333,lens3_191,LE2,191_23
520,2.095166667,lens3_191,LE2,191_23
525,2.077366667,lens3_191,LE2,191_23
530,2.051866667,lens3_191,LE2,191_23
535,2.007366667,lens3_191,LE2,191_23
540,1.976566667,lens3_191,LE2,191_23
545,1.930666667,lens3_191,LE2,191_23
550,1.896633333,lens3_191,LE2,191_23
555,1.880166667,lens3_191,LE2,191_23
560,1.868033333,lens3_191,LE2,191_23
565,1.8145,lens3_191,LE2,191_23
570,1.806466667,lens3_191,LE2,191_23
575,1.8047,lens3_191,LE2,191_23
580,1.794233333,lens3_191,LE2,191_23
585,1.772733333,lens3_191,LE2,191_23
590,1.756333333,lens3_191,LE2,191_23
595,1.746166667,lens3_191,LE2,191_23
600,1.718133333,lens3_191,LE2,191_23
605,1.722666667,lens3_191,LE2,191_23
610,1.711433333,lens3_191,LE2,191_23
615,1.693933333,lens3_191,LE2,191_23
620,1.6717,lens3_191,LE2,191_23
625,1.665433333,lens3_191,LE2,191_23
630,1.644866667,lens3_191,LE2,191_23
635,1.649966667,lens3_191,LE2,191_23
640,1.629433333,lens3_191,LE2,191_23
645,1.632033333,lens3_191,LE2,191_23
650,1.630066667,lens3_191,LE2,191_23
655,1.6237,lens3_191,LE2,191_23
660,1.617333333,lens3_191,LE2,191_23
665,1.6178,lens3_191,LE2,191_23
670,1.6074,lens3_191,LE2,191_23
675,1.585233333,lens3_191,LE2,191_23
185,1.778266667,lens3_191,RE1,191_23
190,1.797566667,lens3_191,RE1,191_23
195,1.8108,lens3_191,RE1,191_23
200,1.801766667,lens3_191,RE1,191_23
205,1.8369,lens3_191,RE1,191_23
210,1.882933333,lens3_191,RE1,191_23
215,1.9592,lens3_191,RE1,191_23
220,2.002466667,lens3_191,RE1,191_23
225,2.031566667,lens3_191,RE1,191_23
230,2.040266667,lens3_191,RE1,191_23
235,2.040333333,lens3_191,RE1,191_23
240,2.004466667,lens3_191,RE1,191_23
245,1.958533333,lens3_191,RE1,191_23
250,1.9604,lens3_191,RE1,191_23
255,1.958533333,lens3_191,RE1,191_23
260,2.003766667,lens3_191,RE1,191_23
265,2.0335,lens3_191,RE1,191_23
270,2.0722,lens3_191,RE1,191_23
275,2.110866667,lens3_191,RE1,191_23
280,2.1783,lens3_191,RE1,191_23
285,2.212966667,lens3_191,RE1,191_23
290,2.233433333,lens3_191,RE1,191_23
295,2.237166667,lens3_191,RE1,191_23
300,2.214533333,lens3_191,RE1,191_23
305,2.2118,lens3_191,RE1,191_23
310,2.201,lens3_191,RE1,191_23
315,2.181133333,lens3_191,RE1,191_23
320,2.1433,lens3_191,RE1,191_23
325,2.1117,lens3_191,RE1,191_23
330,2.111466667,lens3_191,RE1,191_23
335,2.155633333,lens3_191,RE1,191_23
340,2.2215,lens3_191,RE1,191_23
345,2.243833333,lens3_191,RE1,191_23
350,2.288433333,lens3_191,RE1,191_23
355,2.377,lens3_191,RE1,191_23
360,2.489533333,lens3_191,RE1,191_23
365,2.558366667,lens3_191,RE1,191_23
370,2.6077,lens3_191,RE1,191_23
375,2.585333333,lens3_191,RE1,191_23
380,2.530833333,lens3_191,RE1,191_23
385,2.469,lens3_191,RE1,191_23
390,2.432433333,lens3_191,RE1,191_23
395,2.476133333,lens3_191,RE1,191_23
400,2.542933333,lens3_191,RE1,191_23
405,2.653366667,lens3_191,RE1,191_23
410,2.730266667,lens3_191,RE1,191_23
415,2.838633333,lens3_191,RE1,191_23
420,2.879733333,lens3_191,RE1,191_23
425,2.915266667,lens3_191,RE1,191_23
430,2.915866667,lens3_191,RE1,191_23
435,2.9185,lens3_191,RE1,191_23
440,2.886166667,lens3_191,RE1,191_23
445,2.839333333,lens3_191,RE1,191_23
450,2.759933333,lens3_191,RE1,191_23
455,2.699166667,lens3_191,RE1,191_23
460,2.629433333,lens3_191,RE1,191_23
465,2.548766667,lens3_191,RE1,191_23
470,2.481,lens3_191,RE1,191_23
475,2.4164,lens3_191,RE1,191_23
480,2.3762,lens3_191,RE1,191_23
485,2.3163,lens3_191,RE1,191_23
490,2.2801,lens3_191,RE1,191_23
495,2.2139,lens3_191,RE1,191_23
500,2.174166667,lens3_191,RE1,191_23
505,2.114833333,lens3_191,RE1,191_23
510,2.082,lens3_191,RE1,191_23
515,2.036733333,lens3_191,RE1,191_23
520,2.004633333,lens3_191,RE1,191_23
525,1.9765,lens3_191,RE1,191_23
530,1.950733333,lens3_191,RE1,191_23
535,1.927666667,lens3_191,RE1,191_23
540,1.896633333,lens3_191,RE1,191_23
545,1.880533333,lens3_191,RE1,191_23
550,1.831933333,lens3_191,RE1,191_23
555,1.830166667,lens3_191,RE1,191_23
560,1.7939,lens3_191,RE1,191_23
565,1.7748,lens3_191,RE1,191_23
570,1.772133333,lens3_191,RE1,191_23
575,1.7626,lens3_191,RE1,191_23
580,1.759,lens3_191,RE1,191_23
585,1.7363,lens3_191,RE1,191_23
590,1.734366667,lens3_191,RE1,191_23
595,1.708533333,lens3_191,RE1,191_23
600,1.684666667,lens3_191,RE1,191_23
605,1.678333333,lens3_191,RE1,191_23
610,1.658466667,lens3_191,RE1,191_23
615,1.6567,lens3_191,RE1,191_23
620,1.6221,lens3_191,RE1,191_23
625,1.6277,lens3_191,RE1,191_23
630,1.6021,lens3_191,RE1,191_23
635,1.6173,lens3_191,RE1,191_23
640,1.585,lens3_191,RE1,191_23
645,1.5784,lens3_191,RE1,191_23
650,1.552233333,lens3_191,RE1,191_23
655,1.5514,lens3_191,RE1,191_23
660,1.524533333,lens3_191,RE1,191_23
665,1.515033333,lens3_191,RE1,191_23
185,1.9453,lens3_191,RE2,191_23
190,1.99,lens3_191,RE2,191_23
195,2.012766667,lens3_191,RE2,191_23
200,2.037966667,lens3_191,RE2,191_23
205,2.059433333,lens3_191,RE2,191_23
210,2.103866667,lens3_191,RE2,191_23
215,2.117633333,lens3_191,RE2,191_23
220,2.119066667,lens3_191,RE2,191_23
225,2.139366667,lens3_191,RE2,191_23
230,2.134166667,lens3_191,RE2,191_23
235,2.174933333,lens3_191,RE2,191_23
240,2.2038,lens3_191,RE2,191_23
245,2.231833333,lens3_191,RE2,191_23
250,2.239833333,lens3_191,RE2,191_23
255,2.2615,lens3_191,RE2,191_23
260,2.233166667,lens3_191,RE2,191_23
265,2.2181,lens3_191,RE2,191_23
270,2.1595,lens3_191,RE2,191_23
275,2.152633333,lens3_191,RE2,191_23
280,2.209533333,lens3_191,RE2,191_23
285,2.326066667,lens3_191,RE2,191_23
290,2.380033333,lens3_191,RE2,191_23
295,2.433366667,lens3_191,RE2,191_23
300,2.4206,lens3_191,RE2,191_23
305,2.419233333,lens3_191,RE2,191_23
310,2.411233333,lens3_191,RE2,191_23
315,2.3993,lens3_191,RE2,191_23
320,2.457633333,lens3_191,RE2,191_23
325,2.4936,lens3_191,RE2,191_23
330,2.531566667,lens3_191,RE2,191_23
335,2.590566667,lens3_191,RE2,191_23
340,2.606433333,lens3_191,RE2,191_23
345,2.652133333,lens3_191,RE2,191_23
350,2.7424,lens3_191,RE2,191_23
355,2.8512,lens3_191,RE2,191_23
360,2.918966667,lens3_191,RE2,191_23
