wavelength,absolute_irradiance,arena,light_environment
646.045,0.01,horizontal,dark
646.457,0.01,horizontal,dark
646.869,0.01,horizontal,dark
647.281,0.01,horizontal,dark
647.693,0.01,horizontal,dark
648.105,0.01,horizontal,dark
648.517,0,horizontal,dark
648.929,0.01,horizontal,dark
649.341,0.01,horizontal,dark
649.752,0.01,horizontal,dark
650.164,0.01,horizontal,dark
650.576,0.01,horizontal,dark
650.987,0,horizontal,dark
651.399,0.01,horizontal,dark
651.81,0.01,horizontal,dark
652.222,0.01,horizontal,dark
652.633,0.01,horizontal,dark
653.044,0.01,horizontal,dark
653.456,0.01,horizontal,dark
653.867,0.01,horizontal,dark
654.278,0,horizontal,dark
654.689,0.01,horizontal,dark
655.1,0.01,horizontal,dark
655.511,0.01,horizontal,dark
655.922,0,horizontal,dark
656.333,0.01,horizontal,dark
656.743,0.01,horizontal,dark
657.154,0,horizontal,dark
657.565,0.01,horizontal,dark
657.975,0,horizontal,dark
658.386,0,horizontal,dark
658.796,0,horizontal,dark
659.207,0,horizontal,dark
659.617,0.01,horizontal,dark
660.027,0.01,horizontal,dark
660.438,0.01,horizontal,dark
660.848,0,horizontal,dark
661.258,0,horizontal,dark
661.668,0.01,horizontal,dark
662.078,0,horizontal,dark
662.488,0,horizontal,dark
662.898,0.01,horizontal,dark
663.308,0.01,horizontal,dark
663.717,0,horizontal,dark
664.127,0,horizontal,dark
664.537,0,horizontal,dark
664.946,0,horizontal,dark
665.356,0.01,horizontal,dark
665.765,0,horizontal,dark
666.175,0,horizontal,dark
666.584,0,horizontal,dark
666.994,0,horizontal,dark
667.403,0,horizontal,dark
667.812,0,horizontal,dark
668.221,0,horizontal,dark
668.63,0,horizontal,dark
669.039,0,horizontal,dark
669.448,0,horizontal,dark
669.857,0,horizontal,dark
670.266,0,horizontal,dark
670.675,0,horizontal,dark
671.084,0,horizontal,dark
671.492,0,horizontal,dark
671.901,0.01,horizontal,dark
672.31,0,horizontal,dark
672.718,0,horizontal,dark
673.126,0,horizontal,dark
673.535,0,horizontal,dark
673.943,0,horizontal,dark
674.351,0,horizontal,dark
674.76,0,horizontal,dark
675.168,0,horizontal,dark
675.576,0,horizontal,dark
675.984,0,horizontal,dark
676.392,0,horizontal,dark
676.8,0,horizontal,dark
677.208,0,horizontal,dark
677.616,0,horizontal,dark
678.023,0,horizontal,dark
678.431,0.01,horizontal,dark
678.839,0,horizontal,dark
679.246,0,horizontal,dark
679.654,0,horizontal,dark
680.061,0,horizontal,dark
680.469,0,horizontal,dark
680.876,0,horizontal,dark
681.283,0,horizontal,dark
681.691,0,horizontal,dark
682.098,0,horizontal,dark
682.505,0,horizontal,dark
682.912,0,horizontal,dark
683.319,0,horizontal,dark
683.726,0,horizontal,dark
684.133,0,horizontal,dark
684.54,0,horizontal,dark
684.946,0,horizontal,dark
685.353,0,horizontal,dark
685.76,0,horizontal,dark
686.166,0,horizontal,dark
686.573,0,horizontal,dark
686.979,0,horizontal,dark
687.386,0,horizontal,dark
687.792,0,horizontal,dark
688.198,0,horizontal,dark
688.605,0,horizontal,dark
689.011,0,horizontal,dark
689.417,0,horizontal,dark
689.823,0,horizontal,dark
690.229,0,horizontal,dark
690.635,0,horizontal,dark
691.041,0,horizontal,dark
691.447,0,horizontal,dark
691.853,0,horizontal,dark
692.258,0,horizontal,dark
692.664,0,horizontal,dark
693.07,0,horizontal,dark
693.475,0,horizontal,dark
693.881,0,horizontal,dark
694.286,0,horizontal,dark
694.691,0,horizontal,dark
695.097,0,horizontal,dark
695.502,0,horizontal,dark
695.907,0,horizontal,dark
696.312,0,horizontal,dark
696.717,0,horizontal,dark
697.122,0,horizontal,dark
697.527,0,horizontal,dark
697.932,0,horizontal,dark
698.337,0,horizontal,dark
698.742,0,horizontal,dark
699.147,0,horizontal,dark
699.551,0,horizontal,dark
699.956,0,horizontal,dark
700.361,0,horizontal,dark
700.765,0,horizontal,dark
701.169,0,horizontal,dark
701.574,0,horizontal,dark
701.978,0.01,horizontal,dark
702.382,0,horizontal,dark
702.787,0,horizontal,dark
703.191,0,horizontal,dark
703.595,0,horizontal,dark
703.999,0,horizontal,dark
704.403,0,horizontal,dark
704.807,0,horizontal,dark
705.211,0,horizontal,dark
705.615,0,horizontal,dark
706.018,0,horizontal,dark
706.422,0,horizontal,dark
706.826,0,horizontal,dark
707.229,0,horizontal,dark
707.633,0,horizontal,dark
708.036,0,horizontal,dark
708.44,0,horizontal,dark
708.843,0,horizontal,dark
709.246,0,horizontal,dark
709.649,0,horizontal,dark
710.052,0,horizontal,dark
710.456,0,horizontal,dark
710.859,0,horizontal,dark
711.262,0,horizontal,dark
711.665,0,horizontal,dark
712.067,0,horizontal,dark
712.47,0,horizontal,dark
712.873,0,horizontal,dark
713.276,0,horizontal,dark
713.678,0,horizontal,dark
714.081,0,horizontal,dark
714.483,0,horizontal,dark
714.886,0,horizontal,dark
715.288,0,horizontal,dark
715.691,0,horizontal,dark
716.093,0,horizontal,dark
716.495,0,horizontal,dark
716.897,0,horizontal,dark
717.299,0,horizontal,dark
717.701,0,horizontal,dark
718.103,0,horizontal,dark
718.505,0,horizontal,dark
718.907,0,horizontal,dark
719.309,0,horizontal,dark
719.711,0,horizontal,dark
720.113,0,horizontal,dark
720.514,0,horizontal,dark
720.916,0,horizontal,dark
721.317,0,horizontal,dark
721.719,0,horizontal,dark
722.12,0,horizontal,dark
722.521,0,horizontal,dark
722.923,0,horizontal,dark
723.324,0,horizontal,dark
723.725,0,horizontal,dark
724.126,0,horizontal,dark
724.527,0,horizontal,dark
724.928,0,horizontal,dark
725.329,0,horizontal,dark
725.73,0,horizontal,dark
726.131,0,horizontal,dark
726.532,0,horizontal,dark
726.932,0,horizontal,dark
727.333,0,horizontal,dark
727.734,0,horizontal,dark
728.134,0.02,horizontal,dark
728.535,0,horizontal,dark
728.935,0,horizontal,dark
729.335,0,horizontal,dark
729.736,0,horizontal,dark
730.136,0.01,horizontal,dark
730.536,0,horizontal,dark
730.936,0,horizontal,dark
731.336,0,horizontal,dark
731.736,0,horizontal,dark
732.136,0,horizontal,dark
732.536,0,horizontal,dark
732.936,0,horizontal,dark
733.336,0,horizontal,dark
733.735,0,horizontal,dark
734.135,0,horizontal,dark
734.535,0,horizontal,dark
734.934,0,horizontal,dark
735.334,0,horizontal,dark
735.733,0,horizontal,dark
736.132,0,horizontal,dark
736.532,0,horizontal,dark
736.931,0,horizontal,dark
737.33,0,horizontal,dark
737.729,0,horizontal,dark
738.128,0,horizontal,dark
738.527,0,horizontal,dark
738.926,0,horizontal,dark
739.325,0,horizontal,dark
739.724,0,horizontal,dark
740.123,0,horizontal,dark
740.521,0,horizontal,dark
740.92,0,horizontal,dark
741.319,0,horizontal,dark
741.717,0,horizontal,dark
742.116,0,horizontal,dark
742.514,0,horizontal,dark
742.912,0,horizontal,dark
743.311,0,horizontal,dark
743.709,0,horizontal,dark
744.107,0,horizontal,dark
744.505,0,horizontal,dark
744.903,0,horizontal,dark
745.301,0,horizontal,dark
745.699,0.01,horizontal,dark
746.097,0,horizontal,dark
746.495,-0.01,horizontal,dark
746.893,0,horizontal,dark
747.29,0,horizontal,dark
747.688,0,horizontal,dark
748.086,0,horizontal,dark
748.483,0,horizontal,dark
748.881,0,horizontal,dark
749.278,0,horizontal,dark
749.675,0,horizontal,dark
750.073,0,horizontal,dark
750.47,0,horizontal,dark
750.867,0,horizontal,dark
751.264,0,horizontal,dark
751.661,0,horizontal,dark
752.058,0,horizontal,dark
752.455,0,horizontal,dark
752.852,0,horizontal,dark
753.249,0,horizontal,dark
753.646,0,horizontal,dark
754.042,0,horizontal,dark
754.439,0.01,horizontal,dark
754.836,0,horizontal,dark
755.232,0,horizontal,dark
755.629,0,horizontal,dark
756.025,0,horizontal,dark
756.421,0,horizontal,dark
756.818,0,horizontal,dark
757.214,0,horizontal,dark
757.61,0,horizontal,dark
758.006,0,horizontal,dark
758.402,0,horizontal,dark
758.798,0,horizontal,dark
759.194,0,horizontal,dark
759.59,0,horizontal,dark
759.986,0,horizontal,dark
760.382,0,horizontal,dark
760.777,0,horizontal,dark
761.173,0,horizontal,dark
761.569,0,horizontal,dark
761.964,0,horizontal,dark
762.36,0,horizontal,dark
762.755,0,horizontal,dark
763.15,0,horizontal,dark
763.546,0,horizontal,dark
763.941,0,horizontal,dark
764.336,0,horizontal,dark
764.731,0,horizontal,dark
765.126,0,horizontal,dark
765.521,-0.01,horizontal,dark
765.916,-0.01,horizontal,dark
766.311,0,horizontal,dark
766.706,0,horizontal,dark
767.101,0,horizontal,dark
767.495,0,horizontal,dark
767.89,0,horizontal,dark
768.284,0,horizontal,dark
768.679,0,horizontal,dark
769.073,0,horizontal,dark
769.468,0,horizontal,dark
769.862,0,horizontal,dark
770.256,0.01,horizontal,dark
770.651,0,horizontal,dark
771.045,-0.01,horizontal,dark
771.439,0,horizontal,dark
771.833,0,horizontal,dark
772.227,0,horizontal,dark
772.621,0.01,horizontal,dark
773.015,0,horizontal,dark
773.409,0,horizontal,dark
773.802,0,horizontal,dark
774.196,0,horizontal,dark
774.59,0,horizontal,dark
774.983,0,horizontal,dark
775.377,0,horizontal,dark
775.77,0,horizontal,dark
776.164,0,horizontal,dark
776.557,0,horizontal,dark
776.95,0,horizontal,dark
777.343,0,horizontal,dark
777.737,0,horizontal,dark
778.13,0,horizontal,dark
778.523,0,horizontal,dark
778.916,0,horizontal,dark
779.309,0,horizontal,dark
779.701,0,horizontal,dark
780.094,0.01,horizontal,dark
780.487,-0.01,horizontal,dark
780.88,0,horizontal,dark
781.272,0,horizontal,dark
781.665,-0.01,horizontal,dark
782.057,0,horizontal,dark
782.45,0,horizontal,dark
782.842,0,horizontal,dark
783.235,0,horizontal,dark
783.627,-0.01,horizontal,dark
784.019,-0.01,horizontal,dark
784.411,0,horizontal,dark
784.803,0,horizontal,dark
785.195,0,horizontal,dark
785.587,0,horizontal,dark
785.979,-0.01,horizontal,dark
786.371,-0.01,horizontal,dark
786.763,0,horizontal,dark
787.155,0,horizontal,dark
787.546,0,horizontal,dark
787.938,0,horizontal,dark
788.329,0,horizontal,dark
788.721,-0.01,horizontal,dark
789.112,-0.01,horizontal,dark
789.504,0.01,horizontal,dark
789.895,0,horizontal,dark
790.286,0,horizontal,dark
790.677,0,horizontal,dark
791.069,0,horizontal,dark
791.46,0.03,horizontal,dark
791.851,0,horizontal,dark
792.242,-0.01,horizontal,dark
792.632,-0.01,horizontal,dark
793.023,0,horizontal,dark
793.414,0.01,horizontal,dark
793.805,0,horizontal,dark
794.195,0,horizontal,dark
794.586,-0.01,horizontal,dark
794.977,0,horizontal,dark
795.367,0,horizontal,dark
795.758,0,horizontal,dark
796.148,0,horizontal,dark
796.538,0,horizontal,dark
796.928,-0.01,horizontal,dark
797.319,0,horizontal,dark
797.709,-0.01,horizontal,dark
798.099,-0.01,horizontal,dark
798.489,0,horizontal,dark
798.879,0,horizontal,dark
799.269,-0.01,horizontal,dark
799.658,0,horizontal,dark
800.048,0,horizontal,dark
800.438,0,horizontal,dark
800.828,-0.01,horizontal,dark
801.217,-0.01,horizontal,dark
801.607,0,horizontal,dark
801.996,0.01,horizontal,dark
802.386,0,horizontal,dark
802.775,0,horizontal,dark
803.164,0,horizontal,dark
803.553,0,horizontal,dark
803.943,0.01,horizontal,dark
804.332,0,horizontal,dark
804.721,0,horizontal,dark
805.11,-0.01,horizontal,dark
805.499,-0.01,horizontal,dark
805.888,0,horizontal,dark
806.276,0,horizontal,dark
806.665,-0.01,horizontal,dark
807.054,-0.01,horizontal,dark
807.442,0,horizontal,dark
807.831,0.05,horizontal,dark
808.22,0.01,horizontal,dark
808.608,0,horizontal,dark
808.996,0,horizontal,dark
809.385,-0.01,horizontal,dark
809.773,0,horizontal,dark
810.161,0,horizontal,dark
810.549,0,horizontal,dark
810.938,-0.01,horizontal,dark
811.326,0,horizontal,dark
811.714,0.01,horizontal,dark
812.101,-0.01,horizontal,dark
812.489,0,horizontal,dark
812.877,0.01,horizontal,dark
813.265,-0.01,horizontal,dark
813.653,0,horizontal,dark
814.04,-0.01,horizontal,dark
814.428,0,horizontal,dark
814.815,0,horizontal,dark
815.203,0.01,horizontal,dark
815.59,0.02,horizontal,dark
815.977,0,horizontal,dark
816.365,0,horizontal,dark
816.752,-0.01,horizontal,dark
817.139,-0.01,horizontal,dark
817.526,0,horizontal,dark
817.913,0,horizontal,dark
818.3,0,horizontal,dark
818.687,0,horizontal,dark
819.074,0,horizontal,dark
819.46,0,horizontal,dark
819.847,-0.01,horizontal,dark
820.234,0,horizontal,dark
820.62,-0.02,horizontal,dark
821.007,0,horizontal,dark
821.393,0,horizontal,dark
821.78,0,horizontal,dark
822.166,-0.01,horizontal,dark
822.553,0.01,horizontal,dark
822.939,0,horizontal,dark
823.325,0,horizontal,dark
823.711,0,horizontal,dark
824.097,0.01,horizontal,dark
824.483,0,horizontal,dark
824.869,-0.01,horizontal,dark
825.255,0,horizontal,dark
825.641,0,horizontal,dark
826.027,0.01,horizontal,dark
826.412,0.01,horizontal,dark
826.798,0,horizontal,dark
827.184,0,horizontal,dark
827.569,0,horizontal,dark
827.954,-0.01,horizontal,dark
828.34,-0.01,horizontal,dark
828.725,0,horizontal,dark
829.111,0,horizontal,dark
829.496,0,horizontal,dark
829.881,0,horizontal,dark
830.266,0.01,horizontal,dark
830.651,0,horizontal,dark
831.036,-0.01,horizontal,dark
831.421,-0.01,horizontal,dark
831.806,0.01,horizontal,dark
832.191,0.01,horizontal,dark
832.575,0.01,horizontal,dark
832.96,0,horizontal,dark
833.345,0,horizontal,dark
833.729,0,horizontal,dark
834.114,0,horizontal,dark
834.498,-0.01,horizontal,dark
834.883,0.01,horizontal,dark
835.267,-0.01,horizontal,dark
835.651,0,horizontal,dark
836.035,0,horizontal,dark
836.419,0,horizontal,dark
836.804,-0.01,horizontal,dark
837.188,-0.01,horizontal,dark
837.572,-0.01,horizontal,dark
837.955,-0.01,horizontal,dark
838.339,0,horizontal,dark
838.723,0,horizontal,dark
839.107,-0.01,horizontal,dark
839.49,-0.01,horizontal,dark
839.874,-0.01,horizontal,dark
840.258,0,horizontal,dark
840.641,-0.01,horizontal,dark
841.024,0,horizontal,dark
841.408,-0.01,horizontal,dark
841.791,0,horizontal,dark
842.174,0.02,horizontal,dark
842.558,0.02,horizontal,dark
842.941,0.02,horizontal,dark
843.324,-0.01,horizontal,dark
843.707,0,horizontal,dark
844.09,0.01,horizontal,dark
844.472,0,horizontal,dark
844.855,-0.01,horizontal,dark
845.238,0,horizontal,dark
845.621,0,horizontal,dark
846.003,0.01,horizontal,dark
846.386,0,horizontal,dark
846.768,0,horizontal,dark
847.151,0,horizontal,dark
847.533,-0.01,horizontal,dark
847.916,0,horizontal,dark
848.298,-0.02,horizontal,dark
848.68,0,horizontal,dark
849.062,0.01,horizontal,dark
849.444,-0.01,horizontal,dark
849.826,0.01,horizontal,dark
850.208,0,horizontal,dark
850.59,0,horizontal,dark
850.972,0.01,horizontal,dark
851.354,0.01,horizontal,dark
851.736,-0.02,horizontal,dark
852.117,-0.01,horizontal,dark
852.499,0,horizontal,dark
852.881,0,horizontal,dark
853.262,-0.01,horizontal,dark
853.643,0,horizontal,dark
854.025,-0.01,horizontal,dark
854.406,0,horizontal,dark
854.787,0,horizontal,dark
855.169,0,horizontal,dark
855.55,-0.01,horizontal,dark
855.931,0,horizontal,dark
856.312,0.01,horizontal,dark
856.693,0,horizontal,dark
857.074,0,horizontal,dark
857.454,-0.01,horizontal,dark
857.835,0,horizontal,dark
858.216,0,horizontal,dark
858.597,0,horizontal,dark
858.977,0.06,horizontal,dark
859.358,-0.01,horizontal,dark
859.738,0,horizontal,dark
860.119,0.01,horizontal,dark
860.499,0,horizontal,dark
860.879,-0.01,horizontal,dark
861.259,-0.01,horizontal,dark
861.64,0,horizontal,dark
862.02,-0.01,horizontal,dark
862.4,0,horizontal,dark
862.78,0,horizontal,dark
863.16,0.01,horizontal,dark
863.539,-0.01,horizontal,dark
863.919,0,horizontal,dark
864.299,0.02,horizontal,dark
864.679,0,horizontal,dark
865.058,-0.01,horizontal,dark
865.438,-0.01,horizontal,dark
865.817,0,horizontal,dark
866.197,-0.01,horizontal,dark
866.576,-0.02,horizontal,dark
866.955,0,horizontal,dark
867.335,0,horizontal,dark
867.714,-0.01,horizontal,dark
868.093,-0.01,horizontal,dark
868.472,0.01,horizontal,dark
868.851,-0.01,horizontal,dark
869.23,0,horizontal,dark
869.609,-0.01,horizontal,dark
869.988,0,horizontal,dark
870.367,0.01,horizontal,dark
870.745,0,horizontal,dark
871.124,0,horizontal,dark
871.502,0.02,horizontal,dark
871.881,0,horizontal,dark
872.259,0.01,horizontal,dark
872.638,0,horizontal,dark
873.016,0,horizontal,dark
873.394,0,horizontal,dark
873.773,0,horizontal,dark
874.151,0.01,horizontal,dark
874.529,0,horizontal,dark
874.907,-0.01,horizontal,dark
875.285,-0.01,horizontal,dark
875.663,0.01,horizontal,dark
876.041,-0.01,horizontal,dark
876.419,0,horizontal,dark
876.796,0,horizontal,dark
877.174,-0.02,horizontal,dark
877.552,0,horizontal,dark
877.929,0,horizontal,dark
878.307,0,horizontal,dark
878.684,-0.01,horizontal,dark
879.061,-0.03,horizontal,dark
879.439,0,horizontal,dark
879.816,-0.01,horizontal,dark
880.193,-0.01,horizontal,dark
880.57,-0.01,horizontal,dark
880.947,-0.01,horizontal,dark
881.324,-0.02,horizontal,dark
881.701,0.01,horizontal,dark
882.078,0.01,horizontal,dark
882.455,0,horizontal,dark
882.832,0.02,horizontal,dark
883.209,0,horizontal,dark
883.585,-0.01,horizontal,dark
883.962,0.01,horizontal,dark
884.338,0,horizontal,dark
884.715,0.01,horizontal,dark
885.091,-0.01,horizontal,dark
885.468,0.01,horizontal,dark
885.844,-0.01,horizontal,dark
886.22,0,horizontal,dark
886.596,0.01,horizontal,dark
886.972,0.01,horizontal,dark
887.348,0.01,horizontal,dark
887.724,0.01,horizontal,dark
888.1,-0.01,horizontal,dark
888.476,0,horizontal,dark
888.852,0,horizontal,dark
889.228,-0.02,horizontal,dark
889.603,0,horizontal,dark
889.979,0,horizontal,dark
890.354,0,horizontal,dark
890.73,0,horizontal,dark
891.105,-0.01,horizontal,dark
891.481,0.35,horizontal,dark
891.856,0.04,horizontal,dark
892.231,0,horizontal,dark
892.606,0.02,horizontal,dark
892.982,-0.02,horizontal,dark
893.357,0,horizontal,dark
893.732,0,horizontal,dark
894.107,0,horizontal,dark
894.481,0,horizontal,dark
894.856,0.02,horizontal,dark
895.231,-0.01,horizontal,dark
895.606,0.02,horizontal,dark
895.98,0.01,horizontal,dark
896.355,-0.01,horizontal,dark
896.729,-0.01,horizontal,dark
897.104,-0.01,horizontal,dark
897.478,-0.01,horizontal,dark
897.853,-0.01,horizontal,dark
898.227,-0.01,horizontal,dark
898.601,0,horizontal,dark
898.975,0,horizontal,dark
899.349,-0.01,horizontal,dark
899.723,-0.01,horizontal,dark
900.097,0,horizontal,dark
900.471,0.03,horizontal,dark
900.845,0.01,horizontal,dark
901.219,-0.01,horizontal,dark
901.593,0,horizontal,dark
901.966,0.01,horizontal,dark
902.34,0,horizontal,dark
902.713,-0.03,horizontal,dark
903.087,0.02,horizontal,dark
903.46,0,horizontal,dark
903.834,-0.01,horizontal,dark
904.207,-0.02,horizontal,dark
904.58,-0.01,horizontal,dark
904.953,0.02,horizontal,dark
905.326,0,horizontal,dark
905.7,0,horizontal,dark
906.073,0.02,horizontal,dark
906.445,-0.01,horizontal,dark
906.818,-0.01,horizontal,dark
907.191,-0.02,horizontal,dark
